"NAME","P0040001","P0040003","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","H0040001","H0040002","H0040003","H0040004","H0050001","H0050002","H0050003","H0050004","H0050005","H0050006","H0050007","H0050008","P0120003","P0120004","P0120005","P0120006","P0120007","P0120008","P0120009","P0120010","P0120011","P0120012","P0120013","P0120014","P0120015","P0120016","P0120017","P0120018","P0120019","P0120020","P0120021","P0120022","P0120023","P0120024","P0120025","P0120027","P0120028","P0120029","P0120030","P0120031","state","county","tract","block.group","NAME.1","P0120032","P0120033","P0120034","P0120035","P0120036","P0120037","P0120038","P0120039","P0120040","P0120041","P0120042","P0120043","P0120044","P0120045","P0120046","P0120047","P0120048","P0120049","P0180001","P0180003","P0180005","P0180006","P0180008","P0180009","state.1","county.1","tract.1","block.group.1","TRACT_BLOC"
"Block Group 1",645,65,158,401,0,3,0,0,18,272,94,38,140,29,5,2,4,3,0,0,15,19,19,29,9,11,7,3,15,27,26,18,18,27,23,32,4,6,3,7,5,9,3,4,18,28,16,8,9,"17","031","826201","1","Block Group 1",2,5,16,27,24,16,23,30,20,25,6,11,5,3,5,11,8,5,272,68,30,57,98,19,"17","031","826201","1","8262011"
"Block Group 2",1221,47,139,1016,1,7,0,0,11,453,161,46,246,44,18,0,12,2,1,0,11,23,33,34,33,12,7,5,16,32,22,41,34,45,72,59,23,36,14,25,23,8,8,6,31,25,38,25,7,"17","031","826201","2","Block Group 2",7,7,20,30,34,36,46,53,67,46,26,24,14,19,22,13,10,10,453,153,15,87,172,26,"17","031","826201","2","8262012"
"Block Group 3",445,2,18,420,0,0,0,0,5,268,83,17,168,2,0,0,0,0,0,0,2,5,9,4,7,4,1,0,4,5,9,12,9,12,13,18,5,9,6,10,14,9,4,0,6,6,4,8,4,"17","031","826201","3","Block Group 3",0,0,5,15,8,9,8,21,35,38,10,32,10,10,21,14,7,5,268,51,11,45,153,8,"17","031","826201","3","8262013"
"Block Group 4",1285,31,115,1110,2,1,0,0,26,949,359,119,471,77,5,0,42,4,15,0,11,13,18,14,8,7,3,4,4,13,18,18,23,25,25,27,8,18,12,30,56,38,31,15,13,16,8,6,3,"17","031","826201","4","Block Group 4",3,3,9,14,25,25,26,36,49,45,19,48,38,78,113,116,70,94,949,90,16,98,722,23,"17","031","826201","4","8262014"
"Block Group 1",1666,196,380,1069,0,4,0,2,15,555,317,108,130,50,7,0,22,3,0,0,18,73,65,71,47,44,13,18,29,38,38,45,53,49,50,39,15,11,7,12,12,16,10,8,58,69,92,36,24,"17","031","826202","1","Block Group 1",15,10,33,48,51,74,67,70,80,44,15,13,7,14,19,14,21,29,555,211,31,182,113,18,"17","031","826202","1","8262021"
"Block Group 2",784,102,166,504,0,3,0,0,9,277,143,55,79,40,9,1,14,2,0,0,14,34,35,39,26,17,8,5,12,24,10,25,20,23,28,19,5,3,3,3,6,7,2,2,17,31,38,31,13,"17","031","826202","2","Block Group 2",3,5,19,23,30,43,27,31,34,25,4,16,2,5,9,7,8,7,277,85,20,92,66,14,"17","031","826202","2","8262022"
"Block Group 3",1415,280,357,758,5,7,0,0,8,495,327,77,91,35,4,0,12,2,1,0,16,45,55,76,49,23,9,7,24,36,32,64,45,50,34,43,15,13,7,15,19,14,12,10,47,47,49,43,21,"17","031","826202","3","Block Group 3",8,10,25,38,47,66,60,46,48,49,9,24,14,7,15,21,18,6,495,200,41,118,117,19,"17","031","826202","3","8262023"
"Block Group 4",613,104,149,350,0,3,0,1,6,223,127,38,58,19,3,1,6,0,0,0,9,23,25,25,20,5,2,2,6,18,19,25,18,16,21,16,6,7,4,7,9,8,6,5,16,21,31,17,9,"17","031","826202","4","Block Group 4",2,4,11,18,16,35,17,18,19,27,6,12,8,8,10,8,6,1,223,77,19,59,56,12,"17","031","826202","4","8262024"
"Block Group 5",1395,194,194,974,2,2,0,0,29,511,212,74,225,38,12,1,7,1,0,0,17,54,51,62,32,20,13,8,34,36,33,48,42,36,36,38,13,17,5,9,14,12,8,3,49,64,63,33,26,"17","031","826202","5","Block Group 5",5,12,36,51,53,60,49,62,55,34,15,24,9,12,21,20,11,7,511,166,25,159,125,36,"17","031","826202","5","8262025"
"Block Group 1",1456,40,58,1343,1,2,0,2,10,509,368,36,105,31,3,0,9,1,0,0,18,44,55,73,41,28,16,15,24,38,39,33,36,48,46,47,15,22,6,10,11,10,6,2,53,38,61,42,12,"17","031","826301","1","Block Group 1",14,8,27,46,55,48,54,67,80,69,25,26,11,18,14,16,2,5,509,191,32,150,118,18,"17","031","826301","1","8263011"
"Block Group 2",1352,150,184,992,1,0,0,1,24,473,311,69,93,38,4,0,22,0,1,0,11,46,51,61,41,24,10,10,20,26,29,35,41,53,41,31,6,11,8,7,14,17,14,7,40,58,78,35,30,"17","031","826301","2","Block Group 2",6,12,29,39,39,50,51,74,64,38,9,12,9,17,20,11,17,11,473,180,30,137,110,16,"17","031","826301","2","8263012"
"Block Group 3",1148,65,144,902,1,4,0,1,31,399,200,45,154,39,7,0,2,1,0,0,29,39,50,53,27,17,10,8,32,30,26,28,38,45,38,37,7,14,7,6,10,7,6,4,38,40,49,32,27,"17","031","826301","3","Block Group 3",15,4,16,37,30,46,53,47,54,39,13,13,9,8,15,6,6,12,399,161,14,121,85,18,"17","031","826301","3","8263013"
"Block Group 1",979,5,72,866,0,4,0,0,32,304,230,45,29,17,2,1,4,3,0,0,7,26,38,60,28,19,9,8,20,17,26,24,35,41,34,30,8,5,7,7,5,7,5,4,25,31,42,39,16,"17","031","826303","1","Block Group 1",7,7,13,22,30,34,42,40,38,35,13,15,9,15,15,12,8,8,304,131,25,88,54,6,"17","031","826303","1","8263031"
"Block Group 2",875,36,43,785,0,0,0,1,10,275,209,31,35,17,2,0,5,0,0,0,10,12,25,47,27,17,9,8,20,23,18,22,18,32,31,24,8,15,9,6,10,5,6,1,24,48,43,23,17,"17","031","826303","2","Block Group 2",6,6,18,24,24,31,31,42,49,33,11,11,9,8,7,9,4,4,275,123,17,78,51,6,"17","031","826303","2","8263032"
"Block Group 3",1109,30,51,1016,0,2,0,1,9,355,280,35,40,16,2,0,3,0,0,0,11,29,44,53,40,22,5,4,24,30,20,30,31,44,38,46,12,12,7,5,15,9,3,4,26,34,44,38,27,"17","031","826303","3","Block Group 3",5,9,17,24,28,45,57,39,47,48,16,10,10,14,19,8,10,7,355,164,19,102,62,8,"17","031","826303","3","8263033"
"Block Group 4",1199,44,94,1049,2,4,0,1,5,411,305,62,44,39,2,0,24,1,0,0,12,30,44,41,34,17,12,3,20,24,24,26,29,37,36,41,15,17,10,12,13,13,8,6,35,44,51,38,19,"17","031","826303","4","Block Group 4",11,7,25,28,30,54,37,60,62,53,24,24,13,18,21,16,10,7,411,181,25,117,78,10,"17","031","826303","4","8263034"
"Block Group 1",996,11,32,935,0,7,0,0,11,405,199,27,179,41,16,0,5,0,0,0,20,35,28,31,30,20,5,6,20,32,15,36,27,25,31,24,10,12,3,9,9,9,6,3,28,40,37,22,16,"17","031","826304","1","Block Group 1",8,11,10,37,45,37,46,48,63,34,11,25,7,9,14,7,7,8,405,96,24,136,135,14,"17","031","826304","1","8263041"
"Block Group 2",860,18,39,780,0,6,0,1,16,296,196,22,78,41,8,0,6,3,0,0,24,32,30,35,27,15,2,5,16,35,17,20,20,22,31,24,8,9,2,7,14,4,3,2,30,35,27,29,18,"17","031","826304","2","Block Group 2",8,6,14,33,35,23,29,46,49,41,12,7,3,4,11,10,3,7,296,96,22,103,62,13,"17","031","826304","2","8263042"
"Block Group 3",1347,36,80,1214,0,2,0,3,12,585,231,31,323,72,25,0,12,2,1,0,32,37,38,51,41,26,9,12,10,29,25,33,43,45,31,21,15,21,11,23,19,11,10,16,51,37,54,25,20,"17","031","826304","3","Block Group 3",12,6,32,45,48,46,60,63,49,46,21,31,14,16,19,22,30,23,585,158,25,158,222,22,"17","031","826304","3","8263043"
"Block Group 1",2007,40,74,1873,1,8,0,3,8,617,461,53,103,57,8,0,21,1,0,0,27,54,56,105,80,47,22,13,32,55,55,61,72,74,58,60,14,31,14,18,11,9,8,5,57,80,87,79,30,"17","031","826401","1","Block Group 1",14,8,42,59,46,76,79,83,88,83,24,26,14,16,21,13,18,10,617,268,52,190,96,11,"17","031","826401","1","8264011"
"Block Group 2",2065,58,67,1902,1,12,3,0,22,719,428,44,247,117,50,1,15,2,1,0,48,91,80,107,73,34,18,9,34,51,57,53,50,58,65,50,13,13,12,12,24,10,2,2,80,89,86,68,46,"17","031","826401","2","Block Group 2",12,20,45,77,58,77,100,81,90,75,19,25,17,21,30,14,7,10,719,209,43,248,187,32,"17","031","826401","2","8264012"
"Block Group 1",959,30,55,859,0,1,0,9,5,306,234,19,53,28,4,0,6,0,0,0,18,27,32,43,19,15,9,3,15,20,18,25,27,17,37,35,7,20,6,8,11,6,3,8,22,42,44,25,12,"17","031","826402","1","Block Group 1",6,1,13,21,38,35,38,32,54,35,19,18,8,6,12,13,20,34,306,118,23,107,49,9,"17","031","826402","1","8264021"
"Block Group 2",899,15,49,812,1,6,0,3,13,319,227,35,57,38,6,0,4,0,0,0,28,23,29,31,28,15,9,8,15,30,25,25,32,24,29,28,8,10,4,11,6,10,6,1,26,27,45,22,21,"17","031","826402","2","Block Group 2",3,9,17,23,26,40,45,35,44,41,21,10,6,8,11,4,3,5,319,113,19,104,74,9,"17","031","826402","2","8264022"
"Block Group 3",1365,25,60,1257,0,5,0,1,17,418,288,39,91,50,8,0,14,0,0,0,28,31,65,67,47,28,12,5,30,36,26,31,32,47,57,32,13,12,10,8,12,7,6,1,45,61,69,44,26,"17","031","826402","3","Block Group 3",15,14,24,39,45,42,60,62,62,52,13,17,12,13,19,3,6,7,418,163,28,146,67,14,"17","031","826402","3","8264023"
"Block Group 4",1094,34,72,982,1,2,0,0,3,366,275,36,55,28,9,0,4,0,0,0,15,31,44,54,37,15,15,4,21,25,28,35,31,39,35,33,6,9,6,13,13,10,7,3,23,34,43,40,16,"17","031","826402","4","Block Group 4",6,6,23,26,29,44,47,44,54,52,16,13,17,13,12,10,7,5,366,154,24,111,70,7,"17","031","826402","4","8264024"
"Block Group 5",815,33,37,731,0,1,0,0,13,291,202,31,58,29,7,1,4,1,1,2,13,30,23,40,25,16,8,4,16,20,23,23,37,23,39,14,12,11,5,4,10,4,4,3,21,21,35,21,13,"17","031","826402","5","Block Group 5",5,3,20,24,21,32,37,43,39,25,8,13,7,5,17,3,6,2,291,98,21,89,70,13,"17","031","826402","5","8264025"
"Block Group 1",1889,90,117,1659,3,1,0,0,19,642,355,39,248,90,26,1,20,1,0,0,42,67,81,73,54,48,16,12,33,54,46,50,52,59,58,57,16,16,5,14,12,10,6,1,65,70,76,59,39,"17","031","826500","1","Block Group 1",20,15,38,54,66,82,71,84,103,78,18,34,10,23,20,11,7,6,642,196,47,221,154,24,"17","031","826500","1","8265001"
"Block Group 2",898,41,67,777,0,0,0,0,13,272,154,23,95,49,15,1,10,0,1,0,22,33,34,46,25,19,7,7,26,27,18,30,20,40,27,18,9,5,4,13,7,3,1,3,31,31,44,40,15,"17","031","826500","2","Block Group 2",3,7,19,25,30,34,33,39,41,18,8,21,7,12,3,8,5,2,272,102,16,94,50,10,"17","031","826500","2","8265002"
"Block Group 3",1599,50,97,1428,2,2,0,0,20,526,318,41,167,80,18,1,10,2,1,0,48,48,65,74,53,33,15,14,16,48,48,37,34,56,61,38,19,15,6,11,12,3,3,4,64,53,80,54,35,"17","031","826500","3","Block Group 3",14,9,27,46,67,56,59,77,77,62,17,21,13,16,16,7,12,4,526,166,39,191,104,26,"17","031","826500","3","8265003"
"Block Group 4",1550,32,85,1401,3,5,0,0,24,523,384,59,80,53,5,1,15,3,1,0,28,34,53,60,55,32,17,16,42,37,29,54,50,51,51,47,12,25,7,14,18,17,10,6,44,40,63,56,22,"17","031","826500","4","Block Group 4",13,12,24,39,33,50,67,83,67,55,20,26,11,24,19,20,18,7,523,224,32,154,106,7,"17","031","826500","4","8265004"
"Block Group 1",1181,21,48,1100,3,0,0,0,9,399,159,21,219,66,28,1,4,2,0,0,31,54,45,46,43,14,7,9,32,35,30,29,26,44,34,25,13,15,2,5,2,8,6,2,39,49,60,42,27,"17","031","826600","1","Block Group 1",21,6,23,45,42,45,45,48,45,39,16,18,4,8,9,13,6,5,399,80,43,158,99,19,"17","031","826600","1","8266001"
"Block Group 2",1154,36,45,1055,0,2,0,0,16,387,248,24,115,52,11,0,9,3,0,0,29,41,44,43,42,18,13,13,28,21,32,30,41,45,43,27,5,11,5,1,4,4,4,0,28,37,70,54,16,"17","031","826600","2","Block Group 2",15,5,10,36,37,49,51,56,60,43,6,16,6,8,10,11,10,5,387,123,20,135,96,13,"17","031","826600","2","8266002"
"Block Group 3",1706,33,79,1581,0,8,0,1,4,570,345,36,189,44,9,0,10,1,0,0,24,42,67,72,59,30,14,20,33,31,42,44,56,52,60,41,12,19,14,13,28,28,8,8,48,50,65,48,34,"17","031","826600","3","Block Group 3",6,16,31,54,34,57,73,70,76,47,20,33,16,19,48,23,27,18,570,173,43,164,173,17,"17","031","826600","3","8266003"
"Block Group 4",815,13,56,722,12,0,0,0,12,283,188,26,69,41,4,0,2,3,0,0,32,30,26,40,25,15,8,8,14,19,17,19,32,24,30,30,6,5,3,5,3,2,1,1,32,27,48,26,20,"17","031","826600","4","Block Group 4",8,4,13,20,24,30,44,41,45,21,13,3,9,1,5,5,5,8,283,92,18,91,72,10,"17","031","826600","4","8266004"
"Block Group 5",684,8,22,642,0,1,0,2,9,244,97,14,133,52,18,0,2,0,1,0,31,30,24,25,26,12,4,4,24,20,21,19,11,23,20,15,5,5,3,2,4,1,5,1,26,37,31,16,13,"17","031","826600","5","Block Group 5",8,6,19,26,29,21,25,27,31,22,7,5,7,3,10,3,2,6,244,55,13,84,74,18,"17","031","826600","5","8266005"
"Block Group 1",1621,19,39,1547,0,0,0,1,15,551,143,20,388,184,75,4,23,11,0,0,71,90,73,70,60,23,18,7,34,57,28,37,42,49,43,30,13,10,5,4,8,7,4,3,74,75,64,62,39,"17","031","826700","1","Block Group 1",16,21,52,69,55,71,69,67,52,39,12,8,12,12,16,16,2,3,551,96,45,252,129,29,"17","031","826700","1","8267001"
"Block Group 2",1919,24,74,1793,7,1,0,3,17,734,207,35,492,156,76,7,9,2,4,0,58,95,87,83,45,25,14,8,34,63,53,51,47,72,52,40,14,17,7,5,10,11,5,8,83,75,82,46,30,"17","031","826700","2","Block Group 2",16,12,48,96,95,56,86,87,93,57,15,26,9,10,21,13,6,11,734,155,47,278,211,43,"17","031","826700","2","8267002"
"Block Group 3",933,16,59,841,1,0,0,0,16,310,207,24,79,37,5,0,7,2,0,0,23,31,33,36,38,17,6,4,19,25,25,30,23,30,37,23,7,13,8,7,11,8,1,0,27,24,42,29,13,"17","031","826700","3","Block Group 3",6,11,15,34,20,35,38,49,49,41,10,15,7,8,8,7,5,8,310,99,28,99,70,14,"17","031","826700","3","8267003"
"Block Group 4",1096,22,33,1029,0,1,0,1,10,377,231,19,127,34,11,4,6,2,0,0,11,40,30,42,22,17,3,2,24,37,29,29,40,36,41,33,8,17,5,8,10,8,3,2,28,40,45,32,21,"17","031","826700","4","Block Group 4",10,9,20,37,29,32,50,57,58,47,16,32,8,11,13,4,6,5,377,132,21,117,94,13,"17","031","826700","4","8267004"
"Block Group 1",1144,202,58,872,3,0,0,0,9,343,185,71,87,19,4,1,4,0,1,0,9,42,47,45,29,20,9,6,21,30,36,35,44,34,39,30,12,13,2,10,17,14,9,6,40,49,42,30,20,"17","031","826800","1","Block Group 1",9,9,19,41,35,32,42,38,47,34,9,12,15,15,22,11,14,9,343,114,38,116,64,11,"17","031","826800","1","8268001"
"Block Group 2",2176,1245,377,526,3,1,0,2,22,692,204,278,210,96,66,1,8,0,0,0,21,119,107,101,45,34,14,18,45,118,98,69,79,58,67,46,14,10,6,22,16,13,6,4,128,115,77,46,24,"17","031","826800","2","Block Group 2",14,11,41,93,96,67,62,63,61,51,16,19,9,12,24,14,14,10,692,265,78,146,159,44,"17","031","826800","2","8268002"
"Block Group 3",1179,592,217,339,6,2,0,0,23,397,85,126,186,38,18,0,2,0,0,0,18,61,61,36,28,10,9,7,21,53,54,45,27,35,34,29,9,10,4,6,16,9,5,2,84,71,45,24,13,"17","031","826800","3","Block Group 3",2,6,34,65,49,40,19,30,40,30,10,7,9,5,7,8,5,5,397,112,46,106,107,26,"17","031","826800","3","8268003"
"Block Group 4",937,84,28,815,2,0,0,0,8,314,97,71,146,40,26,1,1,1,1,0,10,36,39,44,30,25,11,9,19,26,11,27,22,31,26,25,8,9,5,5,16,7,10,9,39,28,35,22,26,"17","031","826800","4","Block Group 4",5,4,18,26,28,38,21,46,30,30,8,15,4,9,15,16,15,9,314,82,42,114,62,14,"17","031","826800","4","8268004"
"Block Group 1",1894,142,16,1694,2,0,0,4,36,618,199,105,314,222,43,0,13,1,0,0,165,69,88,97,55,47,14,23,41,64,58,59,47,64,39,52,23,23,13,10,31,16,10,5,66,57,79,59,31,"17","031","826901","1","Block Group 1",15,12,42,55,60,57,53,76,60,56,20,20,12,17,24,38,18,19,618,129,48,250,160,31,"17","031","826901","1","8269011"
"Block Group 1",541,11,2,524,0,0,0,0,4,191,75,44,72,57,21,1,1,0,0,0,34,19,18,23,15,10,2,2,10,11,16,14,8,15,12,25,1,10,4,6,5,5,8,3,17,18,23,12,9,"17","031","826902","1","Block Group 1",4,4,9,16,10,23,16,19,23,19,6,14,9,7,17,13,4,7,191,49,15,71,47,9,"17","031","826902","1","8269021"
"Block Group 2",1102,21,5,1057,0,1,0,0,18,337,100,55,182,113,29,1,2,0,0,0,81,43,60,52,33,20,14,4,18,31,19,38,28,33,24,36,8,7,8,7,11,11,8,2,38,44,45,34,14,"17","031","826902","2","Block Group 2",12,9,26,45,44,33,29,37,39,34,13,9,11,15,24,15,10,7,337,75,26,151,64,21,"17","031","826902","2","8269022"
"Block Group 1",1453,55,73,1300,2,2,0,0,21,505,206,52,247,90,25,0,9,2,0,0,54,39,75,55,37,29,8,10,37,34,49,52,59,32,49,42,13,15,4,12,25,3,2,5,47,58,71,41,22,"17","031","827000","1","Block Group 1",9,7,38,48,54,60,48,59,54,50,18,22,9,16,15,9,5,7,505,133,43,175,121,33,"17","031","827000","1","8270001"
"Block Group 2",1078,57,31,962,0,1,9,0,18,328,152,46,130,38,19,0,5,0,0,0,14,34,45,52,31,18,5,4,16,43,34,33,35,23,30,28,12,12,14,13,15,14,1,1,30,45,60,29,17,"17","031","827000","2","Block Group 2",5,9,14,38,35,41,39,37,25,46,19,20,13,10,17,7,4,5,328,108,35,112,62,11,"17","031","827000","2","8270002"
"Block Group 3",1093,23,8,1041,0,1,0,0,20,355,177,54,124,62,21,0,9,3,0,0,29,44,38,55,50,17,4,3,15,23,35,22,35,30,25,33,12,14,9,16,19,9,3,3,34,54,52,35,22,"17","031","827000","3","Block Group 3",11,10,25,34,32,37,23,42,43,27,12,21,10,18,21,10,1,5,355,94,28,140,80,13,"17","031","827000","3","8270003"
"Block Group 1",862,29,33,792,1,6,0,0,1,296,84,33,179,117,33,0,13,4,0,0,67,33,34,28,22,17,7,15,25,26,20,16,20,30,25,27,10,15,11,7,8,6,6,0,35,41,33,18,17,"17","031","827100","1","Block Group 1",6,7,26,28,32,18,23,41,35,25,15,7,9,12,14,6,2,4,296,71,27,103,79,16,"17","031","827100","1","8271001"
"Block Group 2",969,84,15,822,0,44,0,0,4,274,108,39,127,79,13,0,7,2,0,0,57,40,32,49,27,13,6,8,23,26,34,21,29,28,25,19,8,16,10,2,15,1,2,1,49,52,46,31,14,"17","031","827100","2","Block Group 2",8,10,26,20,45,33,31,33,30,27,15,16,5,18,6,7,5,7,274,74,34,111,44,11,"17","031","827100","2","8271002"
"Block Group 3",885,21,15,820,1,7,0,0,21,303,109,26,168,55,14,0,1,0,0,0,40,23,29,45,22,22,12,9,15,19,23,16,24,29,31,20,8,10,5,8,8,7,4,4,25,39,35,33,11,"17","031","827100","3","Block Group 3",7,7,20,33,25,43,33,30,34,37,6,16,8,8,9,10,8,15,303,88,24,109,68,14,"17","031","827100","3","8271003"
"Block Group 1",1541,88,164,1245,11,6,0,0,27,544,286,65,193,69,12,0,16,1,0,0,40,48,60,69,40,24,13,12,21,40,36,32,42,57,56,40,15,18,6,13,19,17,10,7,58,59,68,43,34,"17","031","827200","1","Block Group 1",13,9,36,35,41,52,56,74,64,51,12,23,7,25,32,26,16,12,544,192,28,131,176,17,"17","031","827200","1","8272001"
"Block Group 2",836,35,8,777,1,0,0,0,15,296,140,60,96,34,8,1,4,0,0,0,21,30,27,30,26,16,8,4,14,20,24,26,18,23,32,22,12,14,4,10,6,8,6,3,15,29,36,24,11,"17","031","827200","2","Block Group 2",3,2,13,28,26,27,23,41,48,26,9,14,11,10,20,17,6,14,296,81,28,111,61,15,"17","031","827200","2","8272002"
"Block Group 3",910,63,20,807,5,2,0,0,13,311,118,80,113,44,11,1,10,0,0,0,22,22,31,48,35,15,9,8,13,22,28,25,21,22,39,22,4,11,4,8,9,9,4,11,32,46,34,17,12,"17","031","827200","3","Block Group 3",6,3,9,22,34,27,23,47,41,31,9,10,8,10,14,16,17,22,311,78,26,125,61,21,"17","031","827200","3","8272003"
"Block Group 4",853,632,82,119,2,15,0,0,3,241,69,42,130,32,9,1,1,1,0,0,20,52,43,26,9,10,7,3,25,55,45,37,32,22,22,10,6,12,1,2,6,9,6,4,48,44,40,19,12,"17","031","827200","4","Block Group 4",4,8,23,33,32,29,29,14,13,12,10,2,3,7,9,8,3,7,241,126,25,33,41,16,"17","031","827200","4","8272004"
"Block Group 1",453,83,7,271,2,83,0,0,7,228,9,18,201,60,18,0,3,2,0,0,37,18,20,11,7,5,4,2,9,9,12,15,12,12,9,9,8,14,7,10,15,10,6,4,14,23,16,9,2,"17","031","827300","1","Block Group 1",2,2,9,12,17,16,13,10,9,12,7,9,5,8,10,5,9,6,228,40,3,31,149,5,"17","031","827300","1","8273001"
"Block Group 2",1232,168,34,996,0,16,0,5,13,369,78,30,261,130,25,1,10,0,0,0,94,58,70,58,42,27,9,11,16,31,44,37,36,27,34,23,10,12,4,5,9,9,3,2,69,51,68,35,23,"17","031","827300","2","Block Group 2",8,14,25,56,42,46,38,42,43,33,10,13,3,8,9,10,5,4,369,99,33,134,78,25,"17","031","827300","2","8273002"
"Block Group 3",1262,134,32,1083,2,7,0,0,4,380,142,61,177,129,23,1,13,1,1,0,90,62,59,62,46,21,22,8,28,52,34,30,34,33,31,37,14,15,13,13,13,5,8,1,51,46,51,34,24,"17","031","827300","3","Block Group 3",7,16,23,38,28,41,43,32,48,29,19,21,8,16,21,14,4,7,380,108,35,129,94,14,"17","031","827300","3","8273003"
"Block Group 1",779,36,14,714,4,1,0,0,10,245,82,37,126,58,22,1,2,0,0,0,33,32,27,35,23,12,9,1,22,28,22,26,23,25,21,13,5,11,5,10,17,4,6,2,41,28,22,20,16,"17","031","827400","1","Block Group 1",7,4,15,24,27,20,17,22,43,17,7,16,4,13,18,7,3,9,245,71,18,91,53,12,"17","031","827400","1","8274001"
"Block Group 2",1304,45,60,1194,1,0,0,0,4,372,153,80,139,53,12,2,12,1,0,0,26,46,47,54,33,22,3,10,25,28,37,44,36,38,35,30,12,13,6,20,25,23,7,14,51,61,46,35,22,"17","031","827400","2","Block Group 2",12,8,21,37,31,42,44,39,44,41,22,28,19,32,23,17,10,11,372,100,43,139,72,18,"17","031","827400","2","8274002"
"Block Group 3",816,15,0,790,4,0,0,0,7,260,113,48,99,41,9,0,9,0,0,0,23,32,32,36,23,16,10,6,20,19,16,25,17,21,25,14,10,5,10,15,11,6,6,1,31,33,27,23,13,"17","031","827400","3","Block Group 3",5,2,23,25,34,17,36,26,30,28,9,18,8,13,17,14,6,2,260,76,20,111,44,9,"17","031","827400","3","8274003"
"Block Group 4",1399,72,36,1281,2,0,1,0,7,614,101,43,470,213,77,29,10,2,0,0,95,44,47,36,33,17,17,11,38,43,45,40,40,46,36,39,19,18,20,28,30,27,18,16,34,39,35,26,24,"17","031","827400","4","Block Group 4",10,8,25,48,36,46,30,36,43,38,22,25,19,38,39,32,17,21,614,84,41,137,320,32,"17","031","827400","4","8274004"
"Block Group 1",1391,436,133,809,0,0,0,1,12,415,222,73,120,45,5,0,5,1,0,0,34,65,67,68,46,30,9,16,35,40,44,47,36,39,33,33,12,17,10,9,10,12,12,2,49,61,72,43,26,"17","031","827500","1","Block Group 1",5,12,28,56,53,37,50,33,38,38,12,15,9,15,22,9,9,7,415,183,35,105,81,11,"17","031","827500","1","8275001"
"Block Group 2",2616,1487,214,891,5,4,0,1,14,681,284,103,294,95,25,2,8,0,1,0,59,145,115,120,60,56,35,26,77,94,106,67,107,74,86,49,21,21,19,11,25,16,8,4,137,124,97,76,44,"17","031","827500","2","Block Group 2",18,26,77,88,96,83,88,74,57,53,18,26,12,11,19,21,13,16,681,318,59,158,113,33,"17","031","827500","2","8275002"
"Block Group 3",1375,121,20,1213,0,1,0,0,20,418,165,61,192,119,34,0,19,4,0,0,62,55,61,84,30,31,6,10,26,38,38,31,40,43,39,38,9,15,7,10,17,16,7,2,58,82,61,39,19,"17","031","827500","3","Block Group 3",12,10,22,46,53,37,40,46,40,32,16,14,12,12,33,12,17,9,418,119,47,166,69,17,"17","031","827500","3","8275003"
"Block Group 1",915,20,1,884,1,0,0,0,9,265,141,42,82,49,14,0,6,5,0,0,24,39,37,42,33,23,8,4,10,15,22,24,27,25,27,10,6,7,5,7,18,12,8,3,35,37,48,38,18,"17","031","827600","1","Block Group 1",11,8,14,20,43,41,26,27,26,20,8,10,7,18,14,16,11,7,265,86,22,104,47,6,"17","031","827600","1","8276001"
"Block Group 2",1796,51,18,1700,2,0,0,0,25,597,304,129,164,60,10,0,10,4,1,0,35,48,73,82,52,25,10,11,27,40,45,36,58,46,58,56,21,20,7,15,21,24,22,18,43,77,82,56,34,"17","031","827600","2","Block Group 2",11,15,27,45,64,50,73,51,60,69,21,22,14,23,32,44,38,30,597,183,52,213,130,19,"17","031","827600","2","8276002"
"Block Group 3",752,6,3,721,3,0,2,1,16,237,110,52,75,21,1,2,4,6,0,0,8,22,22,35,38,12,5,2,11,21,20,20,21,18,32,28,3,7,3,1,5,12,9,7,24,33,29,17,10,"17","031","827600","3","Block Group 3",5,6,11,27,18,24,23,31,29,20,10,9,4,5,17,21,12,13,237,72,18,99,41,7,"17","031","827600","3","8276003"
"Block Group 1",1796,172,218,1342,5,21,0,4,34,600,293,66,241,118,52,3,7,15,1,0,40,62,78,92,62,35,10,16,38,49,42,53,52,66,60,30,19,14,15,10,5,14,6,5,65,74,79,63,35,"17","031","827700","1","Block Group 1",20,7,39,50,68,60,72,64,75,68,20,26,10,14,16,18,9,11,600,170,57,212,137,24,"17","031","827700","1","8277001"
"Block Group 2",1106,45,167,864,6,2,0,4,18,364,208,38,118,34,22,0,6,3,0,0,3,36,56,57,35,21,5,12,17,28,42,32,30,36,23,27,8,11,7,3,9,7,4,5,39,52,57,27,23,"17","031","827700","2","Block Group 2",10,8,15,32,45,43,41,48,46,33,13,11,3,11,23,5,4,6,364,107,28,139,73,17,"17","031","827700","2","8277002"
"Block Group 1",868,75,424,357,0,4,0,1,7,195,131,42,22,7,0,0,3,1,0,0,3,23,25,18,22,15,5,5,7,10,11,15,20,28,16,20,6,5,4,5,9,17,20,53,12,22,21,13,9,"17","031","827801","1","Block Group 1",4,1,6,15,16,24,27,22,17,22,1,11,4,6,14,35,48,159,195,106,6,39,39,5,"17","031","827801","1","8278011"
